product_id,product_name,category,product_price
19629,Power Bank,Electronics,888.09
19630,Tent,Tools & Automotive,450.36
19631,Car Mount,Furniture,253.82
19632,Dumbbell Set,Office Supplies,76.6
19633,Canoe,Travel & Camping,73.18
19634,Pen Set,Sports & Fitness,459.65
19635,Projector,Office Supplies,729.85
19636,Robotic Vacuum Cleaner,Home Decor,416.97
19637,Power Bank,Home Appliances,90.84
19638,Handheld Garment Steamer,Sports & Fitness,770.45
19639,Pressure Gauge,Personal Accessories,496.31
19640,Dumbbell Set,Home Appliances,591.68
19641,Action Camera,Furniture,990.54
19642,Foam Roller,Electronics,284.22
19643,Folding Chair,Personal Accessories,970.63
19644,Floor Lamp,Personal Accessories,330.09
19645,Headphone Stand,Home Appliances,760.95
19646,Car Mount,Personal Accessories,174.25
19647,Webcam,Home Decor,430.6
19648,Gaming Mouse,Tools & Automotive,968.9
19649,Floor Lamp,Furniture,270.68
19650,USB Hub,Sports & Fitness,806.27
19651,Tent,Electronics,899.8
19652,Drone,Home Appliances,51.46
19653,Foam Roller,Personal Accessories,798.08
19654,Smart Thermostat,Sports & Fitness,768.34
19655,Dining Table,Electronics,596.18
19656,Screen Protector,Electronics,218.04
19657,Webcam,Office Supplies,917.52
19658,Digital Camera,Gardening & Outdoor,659.03
19659,Calculator,Tools & Automotive,563.85
19660,Power Bank,Travel & Camping,390.72
19661,Toolbox,Sports & Fitness,52.48
19662,Pen Set,Home Appliances,294.31
19663,Ergonomic Office Chair,Furniture,606.15
19664,Treadmill,Gardening & Outdoor,325.64
19665,Pressure Gauge,Electronics,686.34
19666,Desk Lamp,Gardening & Outdoor,734.29
19667,Dash Cam,Home Appliances,406.97
19668,Jack Stand,Sports & Fitness,183.26
19669,Dash Cam,Personal Accessories,326.51
19670,Gimbal,Furniture,708.41
19671,Skateboard,Personal Accessories,40.59
19672,Coffee Maker,Furniture,520.4
19673,Essential Oil Diffuser,Home Appliances,109.42
19674,Action Camera,Tools & Automotive,497.08
19675,Microphone,Tools & Automotive,938.6
19676,Car Mount,Home Appliances,903.8
19677,Sleeping Bag,Furniture,765.94
19678,Dining Table,Gardening & Outdoor,996.23
19679,Air Fryer,Furniture,162.94
19680,Essential Oil Diffuser,Personal Accessories,194.84
19681,Wall Clock,Electronics,871.5
19682,Electric Kettle,Home Decor,965.33
19683,Sofa Bed,Travel & Camping,276.09
19684,Desk Organizer,Home Decor,323.47
19685,Resistance Bands,Furniture,399.94
19686,Wall Clock,Sports & Fitness,681.47
19687,Coffee Maker,Sports & Fitness,712.42
19688,Lawn Mower,Travel & Camping,818.14
19689,Solar-Powered Garden Lights,Furniture,284.64
19690,Resistance Bands,Sports & Fitness,957.91
19691,Binoculars,Travel & Camping,429.66
19692,Mesh Wi-Fi System,Personal Accessories,234.63
19693,Digital Camera,Electronics,443.74
19694,Standing Desk,Furniture,624.64
19695,Jump Rope,Personal Accessories,172.01
19696,Skateboard,Home Decor,70.79
19697,Air Purifier,Furniture,246.28
19698,Bookshelf,Electronics,319.56
19699,Treadmill,Gardening & Outdoor,649.63
19700,Jump Rope,Home Appliances,527.25
19701,Pen Set,Home Appliances,138.57
19702,Picture Frame,Office Supplies,599.99
19703,Tripod,Home Decor,767.52
19704,Wireless Keyboard,Home Decor,878.56
19705,Planting Pot Set,Home Appliances,251.59
19706,Sleeping Bag,Home Decor,425.91
19707,Wireless Keyboard,Travel & Camping,12.01
19708,Smartwatch,Furniture,23.19
19709,USB Hub,Furniture,208.76
19710,Projector,Sports & Fitness,912.5
19711,Floor Lamp,Home Appliances,988.8
19712,Floor Lamp,Office Supplies,54.32
19713,Jack Stand,Personal Accessories,642.17
19714,Water Bottle,Gardening & Outdoor,479.65
19715,Throw Pillow,Gardening & Outdoor,359.14
19716,Hammock,Sports & Fitness,476.25
19717,Coffee Maker,Gardening & Outdoor,460.9
19718,Dehumidifier,Personal Accessories,611.39
19719,Tent,Home Appliances,592.71
19720,Portable Bluetooth Speaker,Travel & Camping,603.68
19721,Sleeping Bag,Electronics,399.06
19722,Smartwatch,Office Supplies,90.54
19723,Picture Frame,Travel & Camping,406.69
19724,Dehumidifier,Tools & Automotive,526.19
19725,Resistance Bands,Home Appliances,605.44
19726,Drone,Sports & Fitness,528.27
19727,Binoculars,Sports & Fitness,767.33
19728,Wireless Charger,Sports & Fitness,389.83
19729,Floor Mats,Furniture,782.27
19730,Hammock,Personal Accessories,942.42
19731,USB Hub,Electronics,50.51
19732,Headphone Stand,Furniture,733.38
19733,Wireless Charger,Tools & Automotive,473.88
19734,Humidifier,Home Appliances,343.14
19735,Headphone Stand,Tools & Automotive,815.31
19736,Wall Clock,Office Supplies,263.56
19737,Humidifier,Electronics,229.43
19738,Jump Rope,Home Appliances,846.54
19739,Solar-Powered Garden Lights,Furniture,260.65
19740,Standing Desk,Travel & Camping,842.3
19741,Wireless Keyboard,Furniture,69.18
19742,Pop Socket,Home Decor,867.03
19743,Essential Oil Diffuser,Travel & Camping,662.63
19744,Treadmill,Furniture,838.36
19745,Phone Case,Tools & Automotive,395.7
19746,Robotic Vacuum Cleaner,Home Appliances,364.74
19747,Air Fryer,Sports & Fitness,795.77
19748,Smart Lock,Home Decor,156.18
19749,Digital Camera,Office Supplies,488.45
19750,Notebook,Sports & Fitness,454.49
19751,Binoculars,Furniture,171.62
19752,Gaming Mouse,Office Supplies,465.09
19753,Toolbox,Tools & Automotive,854.79
19754,Action Camera,Travel & Camping,953.59
19755,Toolbox,Home Appliances,712.67
19756,Tent,Personal Accessories,489.62
19757,Toaster Oven,Gardening & Outdoor,241.69
19758,4K UHD Monitor,Personal Accessories,529.46
19759,Floor Mats,Home Appliances,614.71
19760,Coffee Maker,Sports & Fitness,88.92
19761,Skateboard,Home Decor,870.65
19762,Ergonomic Office Chair,Sports & Fitness,93.58
19763,Laptop Backpack,Home Appliances,128.83
19764,External Hard Drive,Office Supplies,161.61
19765,Calculator,Personal Accessories,633.1
19766,Pop Socket,Gardening & Outdoor,527.25
19767,Water Bottle,Gardening & Outdoor,486.88
19768,Standing Desk,Travel & Camping,587.37
19769,Toolbox,Electronics,288.0
19770,Wall Clock,Gardening & Outdoor,279.65
19771,Dehumidifier,Gardening & Outdoor,153.77
19772,Smart Thermostat,Travel & Camping,991.04
19773,Smart Thermostat,Tools & Automotive,170.8
19774,Tire Inflator,Furniture,840.03
19775,Wall Clock,Gardening & Outdoor,789.31
19776,4K UHD Monitor,Home Decor,114.41
19777,Phone Case,Gardening & Outdoor,190.18
19778,Yoga Mat,Home Decor,754.84
19779,Dash Cam,Home Appliances,354.94
19780,Digital Camera,Gardening & Outdoor,819.57
19781,Hole Puncher,Travel & Camping,427.32
19782,Action Camera,Office Supplies,521.26
19783,Car Seat Cover,Furniture,891.27
19784,Jack Stand,Office Supplies,245.59
19785,Smart Thermostat,Sports & Fitness,160.7
19786,Car Charger,Electronics,184.03
19787,Dining Table,Sports & Fitness,409.04
19788,Solar-Powered Garden Lights,Home Decor,532.85
19789,Floor Lamp,Travel & Camping,699.48
19790,Foam Roller,Personal Accessories,393.35
19791,Calculator,Tools & Automotive,569.64
19792,Area Rug,Home Decor,157.63
19793,Dash Cam,Electronics,420.49
19794,Hole Puncher,Sports & Fitness,781.1
19795,Air Compressor,Furniture,690.42
19796,Sleeping Bag,Office Supplies,621.63
19797,Power Bank,Tools & Automotive,185.03
19798,Toolbox,Furniture,841.78
19799,Hiking Boots,Tools & Automotive,443.31
19800,Throw Pillow,Furniture,630.71
19801,Car Charger,Office Supplies,840.12
19802,Security Camera,Personal Accessories,616.4
19803,USB Hub,Furniture,750.84
19804,Wireless Keyboard,Office Supplies,253.73
19805,Garden Hose,Home Appliances,191.19
19806,Binoculars,Electronics,743.65
19807,Foam Roller,Electronics,818.63
19808,Dumbbell Set,Electronics,256.65
19809,Area Rug,Office Supplies,407.57
19810,Robotic Vacuum Cleaner,Office Supplies,213.83
19811,Hammock,Sports & Fitness,272.61
19812,Tire Inflator,Electronics,215.75
19813,Pop Socket,Tools & Automotive,263.56
19814,Mesh Wi-Fi System,Personal Accessories,955.09
19815,Calculator,Electronics,994.48
19816,Pressure Washer,Personal Accessories,43.44
19817,Projector,Electronics,366.67
19818,Air Fryer,Personal Accessories,220.85
19819,Pressure Washer,Electronics,162.05
19820,Calculator,Personal Accessories,901.1
19821,Dumbbell Set,Travel & Camping,375.39
19822,Smart Thermostat,Personal Accessories,405.6
19823,Dumbbell Set,Furniture,665.03
19824,Canoe,Travel & Camping,225.27
19825,Throw Pillow,Home Decor,656.49
19826,Floor Mats,Home Appliances,867.48
19827,Jump Rope,Furniture,283.58
19828,Tablet Stand,Travel & Camping,404.31
19829,Pen Set,Personal Accessories,658.24
19830,Bicycle,Home Appliances,713.33
19831,Hole Puncher,Personal Accessories,766.28
19832,Hole Puncher,Furniture,133.0
19833,Dumbbell Set,Sports & Fitness,48.02
19834,Phone Case,Office Supplies,23.83
19835,Jump Rope,Gardening & Outdoor,80.55
19836,Cordless Drill,Sports & Fitness,327.93
19837,Stapler,Electronics,754.21
19838,Smartwatch,Tools & Automotive,545.34
19839,Hole Puncher,Electronics,635.26
19840,Weighted Blanket,Electronics,966.35
19841,Projector,Furniture,598.11
19842,Wireless Headphones,Office Supplies,167.79
19843,Air Fryer,Gardening & Outdoor,193.43
19844,Standing Desk,Personal Accessories,133.23
19845,Ring Light,Tools & Automotive,601.68
19846,Binoculars,Home Decor,940.08
19847,Electric Kettle,Home Appliances,12.69
19848,Notebook,Personal Accessories,375.38
19849,Yoga Mat,Travel & Camping,875.63
19850,Soundbar,Personal Accessories,648.33
19851,Tablet Stand,Home Appliances,327.65
19852,Weighted Blanket,Personal Accessories,761.85
19853,Jump Rope,Sports & Fitness,642.2
19854,Coffee Maker,Furniture,47.38
19855,Smartwatch,Electronics,78.51
19856,Microphone,Sports & Fitness,73.24
19857,Soundbar,Home Decor,195.37
19858,Essential Oil Diffuser,Furniture,380.76
19859,Skateboard,Tools & Automotive,342.65
19860,Calculator,Travel & Camping,905.32
19861,Weighted Blanket,Home Appliances,798.56
19862,Charging Dock,Tools & Automotive,770.0
19863,Smart Thermostat,Office Supplies,427.48
19864,Car Seat Cover,Home Decor,257.18
19865,Drone,Gardening & Outdoor,320.23
19866,Soundbar,Furniture,141.3
19867,Dehumidifier,Home Decor,573.6
19868,Blender,Tools & Automotive,57.06
19869,Coffee Maker,Gardening & Outdoor,326.35
19870,Smart Lock,Home Decor,494.32
19871,Car Air Freshener,Sports & Fitness,14.31
19872,Gaming Mouse,Gardening & Outdoor,169.34
19873,Car Charger,Home Appliances,449.37
19874,Tablet Stand,Furniture,849.24
19875,E-reader,Office Supplies,413.97
19876,Microphone,Home Appliances,410.63
19877,Lawn Mower,Electronics,432.41
19878,Air Purifier,Tools & Automotive,82.66
19879,Gimbal,Home Decor,289.31
19880,Headphone Stand,Office Supplies,358.52
19881,Bookshelf,Electronics,676.34
19882,Laptop Backpack,Home Appliances,351.13
19883,Ergonomic Office Chair,Travel & Camping,796.5
19884,Pen Set,Personal Accessories,701.81
19885,USB Hub,Personal Accessories,253.18
19886,Air Purifier,Tools & Automotive,635.06
19887,Toolbox,Office Supplies,481.16
19888,Toolbox,Travel & Camping,928.94
19889,Dining Table,Home Appliances,379.87
19890,Fishing Rod,Personal Accessories,468.77
19891,E-reader,Home Decor,737.61
19892,Screen Protector,Sports & Fitness,511.17
19893,Notebook,Sports & Fitness,420.06
19894,Car Charger,Home Appliances,752.37
19895,Cable Organizer,Personal Accessories,443.31
19896,Sleeping Bag,Travel & Camping,394.29
19897,Humidifier,Home Appliances,686.2
19898,Diffuser,Tools & Automotive,56.61
19899,Canoe,Office Supplies,207.55
19900,Car Mount,Home Decor,275.85
19901,Charging Dock,Tools & Automotive,406.84
19902,Wireless Charger,Electronics,475.02
19903,Drone,Tools & Automotive,821.86
19904,Foam Roller,Tools & Automotive,357.37
19905,Essential Oil Diffuser,Home Appliances,38.27
19906,Tripod,Home Appliances,564.72
19907,Gimbal,Personal Accessories,197.37
19908,Mesh Wi-Fi System,Tools & Automotive,138.37
19909,Gimbal,Office Supplies,84.16
19910,4K UHD Monitor,Home Decor,100.36
19911,Wireless Charger,Gardening & Outdoor,647.71
19912,Ergonomic Office Chair,Gardening & Outdoor,374.01
19913,Tripod,Tools & Automotive,63.84
19914,Cordless Drill,Furniture,661.09
19915,Car Air Freshener,Sports & Fitness,238.72
19916,Bedside Lamp,Gardening & Outdoor,525.75
19917,Pressure Gauge,Home Decor,40.74
19918,Blender,Gardening & Outdoor,440.96
19919,Dining Table,Home Appliances,76.18
19920,Wireless Charger,Home Appliances,259.65
19921,Desk Lamp,Home Decor,45.5
19922,Sofa Bed,Sports & Fitness,484.74
19923,Security Camera,Home Decor,564.73
19924,Portable Bluetooth Speaker,Office Supplies,339.67
19925,Notebook,Gardening & Outdoor,265.6
19926,Wireless Keyboard,Furniture,407.42
19927,Binoculars,Tools & Automotive,489.64
19928,Hiking Boots,Gardening & Outdoor,421.78
19929,Essential Oil Diffuser,Tools & Automotive,958.65
19930,Mesh Wi-Fi System,Personal Accessories,800.87
19931,Hammock,Personal Accessories,411.12
19932,Webcam,Furniture,665.38
19933,Solar-Powered Garden Lights,Home Decor,64.95
19934,Outdoor Grill,Personal Accessories,738.44
19935,Projector,Office Supplies,253.56
19936,Garden Hose,Office Supplies,664.94
19937,Notebook,Office Supplies,111.66
19938,Planting Pot Set,Office Supplies,417.51
19939,Pressure Gauge,Furniture,725.31
19940,Garden Hose,Sports & Fitness,984.44
19941,Desk Lamp,Home Appliances,283.97
19942,Tripod,Sports & Fitness,137.69
19943,Wireless Headphones,Tools & Automotive,58.08
19944,Yoga Mat,Home Decor,250.09
19945,Webcam,Office Supplies,658.59
19946,Jumper Cables,Furniture,250.5
19947,Jump Rope,Personal Accessories,906.85
19948,Pressure Washer,Gardening & Outdoor,179.27
19949,Toaster Oven,Gardening & Outdoor,15.56
19950,Security Camera,Personal Accessories,480.2
19951,Essential Oil Diffuser,Personal Accessories,437.12
19952,Screen Protector,Personal Accessories,210.37
19953,Ring Light,Furniture,250.33
19954,Pressure Washer,Home Decor,451.89
19955,Hammock,Personal Accessories,108.7
19956,Pressure Washer,Furniture,760.31
19957,Air Compressor,Gardening & Outdoor,365.53
19958,Mesh Wi-Fi System,Gardening & Outdoor,831.34
19959,Sleeping Bag,Home Decor,185.73
19960,Weighted Blanket,Electronics,702.03
19961,Charging Dock,Gardening & Outdoor,850.1
19962,Folding Chair,Office Supplies,656.72
19963,Cordless Drill,Electronics,645.53
19964,Dash Cam,Travel & Camping,334.93
19965,Tripod,Electronics,72.7
19966,Area Rug,Electronics,591.29
19967,External Hard Drive,Travel & Camping,307.16
19968,Bookshelf,Furniture,491.0
19969,Car Charger,Office Supplies,25.48
19970,Humidifier,Travel & Camping,824.75
19971,Laptop Backpack,Furniture,217.15
19972,Dehumidifier,Personal Accessories,283.53
19973,Stapler,Travel & Camping,199.96
19974,Folding Chair,Office Supplies,474.78
19975,Jump Rope,Sports & Fitness,426.57
19976,Car Charger,Gardening & Outdoor,40.0
19977,Pop Socket,Sports & Fitness,642.87
19978,Picture Frame,Travel & Camping,472.44
19979,Car Mount,Electronics,118.73
19980,Essential Oil Diffuser,Sports & Fitness,239.77
19981,Water Bottle,Home Appliances,997.0
19982,Pen Set,Sports & Fitness,992.02
19983,Fishing Rod,Personal Accessories,276.77
19984,Picture Frame,Office Supplies,363.36
19985,Pen Set,Home Decor,128.42
19986,Dumbbell Set,Personal Accessories,558.38
19987,4K UHD Monitor,Gardening & Outdoor,337.56
19988,Fishing Rod,Tools & Automotive,618.4
19989,Car Seat Cover,Electronics,219.7
19990,E-reader,Gardening & Outdoor,529.02
19991,Dehumidifier,Gardening & Outdoor,217.05
19992,Desk Organizer,Home Appliances,806.37
19993,Air Compressor,Travel & Camping,199.05
19994,Resistance Bands,Travel & Camping,462.12
19995,Dehumidifier,Home Appliances,189.01
19996,Electric Kettle,Home Appliances,11.98
19997,Pressure Gauge,Furniture,521.74
19998,Lawn Mower,Gardening & Outdoor,990.65
19999,Hammock,Tools & Automotive,612.65
20000,Car Charger,Home Appliances,621.79
20001,Dash Cam,Travel & Camping,644.06
20002,Pressure Washer,Home Decor,975.29
20003,Projector,Furniture,501.59
20004,Laptop Backpack,Office Supplies,257.71
20005,Air Purifier,Home Appliances,989.26
20006,Pressure Washer,Office Supplies,264.75
20007,Tripod,Tools & Automotive,498.56
20008,Lawn Mower,Electronics,277.21
20009,Charging Dock,Home Decor,784.82
20010,Essential Oil Diffuser,Furniture,895.81
20011,Tire Inflator,Home Decor,987.1
20012,Coffee Maker,Tools & Automotive,630.28
20013,Portable Bluetooth Speaker,Sports & Fitness,388.02
20014,Folding Chair,Office Supplies,368.8
20015,Weighted Blanket,Travel & Camping,859.93
20016,Smart Thermostat,Home Decor,155.91
20017,Air Compressor,Gardening & Outdoor,39.42
20018,Canoe,Electronics,287.52
20019,Pop Socket,Furniture,203.4
20020,Planting Pot Set,Gardening & Outdoor,558.97
20021,Garden Hose,Furniture,407.42
20022,Garden Hose,Office Supplies,125.14
20023,Mesh Wi-Fi System,Office Supplies,587.55
20024,Water Bottle,Travel & Camping,242.86
20025,Desk Lamp,Electronics,487.89
20026,Projector,Electronics,263.24
20027,Action Camera,Home Decor,10.87
20028,Pressure Gauge,Personal Accessories,623.94
20029,Hole Puncher,Sports & Fitness,696.49
20030,Canoe,Home Appliances,225.98
20031,Digital Camera,Home Decor,477.54
20032,E-reader,Home Decor,558.85
20033,Wireless Headphones,Home Appliances,702.96
20034,Electric Kettle,Office Supplies,85.3
20035,Binoculars,Home Appliances,51.8
20036,Soundbar,Gardening & Outdoor,914.31
20037,Ergonomic Office Chair,Personal Accessories,381.46
20038,Security Camera,Office Supplies,407.29
20039,Wireless Headphones,Personal Accessories,653.99
20040,USB Hub,Home Decor,29.28
20041,Toolbox,Sports & Fitness,750.57
20042,Binoculars,Furniture,802.08
20043,Handheld Garment Steamer,Furniture,922.42
20044,Solar-Powered Garden Lights,Personal Accessories,401.99
20045,Standing Desk,Tools & Automotive,702.26
20046,Tire Inflator,Personal Accessories,314.88
20047,Webcam,Furniture,560.62
20048,Gimbal,Gardening & Outdoor,888.22
20049,Dumbbell Set,Travel & Camping,140.2
20050,Car Charger,Gardening & Outdoor,962.28
20051,Portable Bluetooth Speaker,Home Appliances,151.78
20052,Car Charger,Home Decor,38.1
20053,Notebook,Furniture,187.86
20054,Essential Oil Diffuser,Tools & Automotive,695.95
20055,USB Hub,Sports & Fitness,806.56
20056,Floor Lamp,Home Appliances,42.02
20057,4K UHD Monitor,Tools & Automotive,450.42
20058,Essential Oil Diffuser,Gardening & Outdoor,402.29
20059,Blender,Furniture,759.73
20060,Solar-Powered Garden Lights,Personal Accessories,8.84
20061,4K UHD Monitor,Tools & Automotive,963.46
20062,Jump Rope,Electronics,910.62
20063,Portable Bluetooth Speaker,Home Appliances,929.83
20064,Coffee Maker,Home Appliances,78.97
20065,Air Compressor,Electronics,947.56
20066,Mesh Wi-Fi System,Home Decor,592.08
20067,Cable Organizer,Electronics,263.66
20068,Jump Rope,Furniture,927.76
20069,Jumper Cables,Office Supplies,966.74
20070,Tire Inflator,Gardening & Outdoor,497.71
20071,Wireless Headphones,Gardening & Outdoor,15.01
20072,Gaming Mouse,Tools & Automotive,725.58
20073,Bedside Lamp,Home Appliances,629.7
20074,Hole Puncher,Home Appliances,813.0
20075,Outdoor Grill,Office Supplies,203.34
20076,Cable Organizer,Home Decor,219.66
20077,Bookshelf,Office Supplies,42.36
20078,Electric Kettle,Gardening & Outdoor,207.88
20079,Microphone,Gardening & Outdoor,693.12
20080,Webcam,Furniture,313.49
20081,Tent,Tools & Automotive,678.72
20082,Car Charger,Tools & Automotive,351.76
20083,Jump Rope,Personal Accessories,551.87
20084,Pen Set,Personal Accessories,53.32
20085,Sleeping Bag,Personal Accessories,26.02
20086,Webcam,Home Appliances,663.69
20087,Car Air Freshener,Home Appliances,181.79
20088,Dehumidifier,Personal Accessories,485.42
20089,Soundbar,Tools & Automotive,51.45
20090,4K UHD Monitor,Home Appliances,808.08
20091,Jumper Cables,Office Supplies,732.02
20092,Dumbbell Set,Home Appliances,565.78
20093,Tire Inflator,Office Supplies,28.16
20094,Patio Umbrella,Home Decor,389.45
20095,Dining Table,Electronics,18.68
20096,Calculator,Sports & Fitness,605.45
20097,Outdoor Grill,Sports & Fitness,248.61
20098,Resistance Bands,Home Decor,469.65
20099,Desk Lamp,Furniture,619.41
20100,Screen Protector,Home Appliances,142.61
20101,Car Seat Cover,Home Appliances,840.57
20102,Wireless Charger,Tools & Automotive,105.63
20103,Robotic Vacuum Cleaner,Tools & Automotive,740.09
20104,Air Purifier,Personal Accessories,60.78
20105,Air Purifier,Travel & Camping,57.78
20106,Area Rug,Home Decor,675.72
20107,Portable Bluetooth Speaker,Electronics,952.88
20108,Electric Kettle,Gardening & Outdoor,300.22
20109,Wall Clock,Gardening & Outdoor,545.53
20110,Dining Table,Tools & Automotive,279.0
20111,Treadmill,Furniture,976.47
20112,Mesh Wi-Fi System,Electronics,453.2
20113,Stapler,Home Appliances,11.74
20114,Air Compressor,Sports & Fitness,881.5
20115,Cordless Drill,Office Supplies,956.69
20116,Gaming Mouse,Furniture,252.19
20117,Treadmill,Electronics,177.65
20118,Desk Lamp,Home Decor,770.63
20119,Handheld Garment Steamer,Personal Accessories,78.44
20120,Car Air Freshener,Tools & Automotive,778.38
20121,Yoga Mat,Home Appliances,310.91
20122,Espresso Machine,Home Decor,755.24
20123,Handheld Garment Steamer,Tools & Automotive,196.92
20124,Toaster Oven,Travel & Camping,983.96
20125,Tripod,Home Decor,937.6
20126,Air Compressor,Home Decor,71.87
20127,Ergonomic Office Chair,Tools & Automotive,100.99
20128,Car Mount,Electronics,657.89
20129,Dining Table,Home Appliances,165.1
20130,Sofa Bed,Home Decor,432.12
20131,Pressure Washer,Furniture,333.13
20132,Notebook,Sports & Fitness,416.81
20133,Jumper Cables,Home Appliances,993.22
20134,Skateboard,Home Decor,262.22
20135,Fishing Rod,Furniture,182.21
20136,Handheld Garment Steamer,Furniture,804.95
20137,Screen Protector,Electronics,189.16
20138,Screen Protector,Gardening & Outdoor,952.85
20139,Smart Thermostat,Gardening & Outdoor,86.39
20140,Soundbar,Electronics,713.68
20141,Area Rug,Electronics,937.58
20142,Floor Mats,Home Decor,120.01
20143,Bicycle,Sports & Fitness,518.79
20144,Desk Organizer,Home Decor,132.0
20145,Floor Mats,Home Appliances,16.79
20146,Soundbar,Tools & Automotive,604.93
20147,Jump Rope,Personal Accessories,401.62
20148,Soundbar,Home Decor,406.85
20149,Air Compressor,Furniture,265.53
20150,Resistance Bands,Sports & Fitness,599.36
20151,External Hard Drive,Office Supplies,988.64
20152,Toaster Oven,Personal Accessories,941.94
20153,E-reader,Personal Accessories,801.4
20154,Handheld Garment Steamer,Gardening & Outdoor,664.07
20155,Webcam,Personal Accessories,937.01
20156,Garden Hose,Office Supplies,628.72
20157,Folding Chair,Gardening & Outdoor,41.88
20158,Skateboard,Gardening & Outdoor,374.77
20159,Binoculars,Gardening & Outdoor,469.82
20160,Water Bottle,Gardening & Outdoor,335.89
20161,Screen Protector,Travel & Camping,895.12
20162,Garden Hose,Gardening & Outdoor,744.35
20163,Water Bottle,Office Supplies,193.19
20164,Cordless Drill,Travel & Camping,426.9
20165,Microphone,Travel & Camping,437.49
20166,4K UHD Monitor,Office Supplies,118.46
20167,Headphone Stand,Travel & Camping,579.09
20168,Diffuser,Home Appliances,501.61
20169,Microphone,Gardening & Outdoor,761.54
20170,Tablet Stand,Tools & Automotive,771.74
20171,Car Air Freshener,Electronics,12.19
20172,Gaming Mouse,Furniture,17.03
20173,Cordless Drill,Home Appliances,977.1
20174,External Hard Drive,Tools & Automotive,612.65
20175,Air Fryer,Sports & Fitness,464.01
20176,Stapler,Travel & Camping,671.65
20177,Air Compressor,Office Supplies,535.95
20178,Yoga Mat,Furniture,800.24
20179,4K UHD Monitor,Travel & Camping,259.61
20180,Standing Desk,Travel & Camping,467.38
20181,Foam Roller,Personal Accessories,231.82
20182,Wireless Headphones,Travel & Camping,290.69
20183,Toolbox,Home Appliances,908.83
20184,Air Fryer,Home Decor,984.24
20185,Tent,Electronics,274.08
20186,Ergonomic Office Chair,Gardening & Outdoor,508.92
20187,Bicycle,Personal Accessories,33.27
20188,Screen Protector,Tools & Automotive,998.62
20189,Sleeping Bag,Furniture,242.42
20190,Scented Candles,Tools & Automotive,561.91
20191,Outdoor Grill,Sports & Fitness,603.38
20192,Hammock,Personal Accessories,616.57
20193,Dining Table,Sports & Fitness,254.24
20194,Bookshelf,Electronics,177.65
20195,E-reader,Furniture,731.19
20196,Cordless Drill,Sports & Fitness,403.62
20197,Robotic Vacuum Cleaner,Electronics,695.29
20198,Digital Camera,Electronics,182.99
20199,Lawn Mower,Electronics,243.24
20200,Bookshelf,Home Appliances,206.85
20201,Pen Set,Electronics,257.47
20202,Floor Lamp,Home Appliances,572.11
20203,Sleeping Bag,Personal Accessories,642.31
20204,Hiking Boots,Home Appliances,490.15
20205,Foam Roller,Tools & Automotive,523.48
20206,Throw Pillow,Office Supplies,224.09
20207,Air Fryer,Travel & Camping,839.55
20208,Car Charger,Home Decor,312.4
20209,Diffuser,Home Appliances,509.08
20210,USB Hub,Gardening & Outdoor,728.7
20211,Headphone Stand,Home Appliances,107.37
20212,Humidifier,Sports & Fitness,950.85
20213,Robotic Vacuum Cleaner,Home Appliances,649.15
20214,Area Rug,Home Decor,200.07
20215,Bedside Lamp,Office Supplies,916.46
20216,Skateboard,Home Decor,780.92
20217,Bookshelf,Tools & Automotive,963.2
20218,Blender,Home Appliances,522.76
20219,Canoe,Office Supplies,320.22
20220,Coffee Maker,Home Decor,226.89
20221,Pop Socket,Tools & Automotive,975.98
20222,Car Mount,Office Supplies,897.48
20223,Folding Chair,Furniture,473.12
20224,Diffuser,Tools & Automotive,876.76
20225,Pop Socket,Home Decor,271.22
20226,Folding Chair,Office Supplies,744.76
20227,Planting Pot Set,Office Supplies,811.11
20228,Standing Desk,Home Appliances,365.71
20229,Floor Lamp,Home Appliances,680.88
20230,Tablet Stand,Personal Accessories,582.83
20231,Garden Hose,Home Appliances,544.37
20232,Security Camera,Gardening & Outdoor,817.52
20233,Yoga Mat,Gardening & Outdoor,103.24
20234,Car Charger,Gardening & Outdoor,215.03
20235,Charging Dock,Home Decor,865.41
20236,Essential Oil Diffuser,Travel & Camping,488.3
20237,Calculator,Home Decor,14.07
20238,Mesh Wi-Fi System,Office Supplies,613.35
20239,E-reader,Travel & Camping,918.57
20240,Notebook,Sports & Fitness,860.48
20241,Blender,Gardening & Outdoor,986.6
20242,Dash Cam,Home Appliances,229.55
20243,E-reader,Home Appliances,301.91
20244,Notebook,Office Supplies,396.84
20245,Pressure Gauge,Office Supplies,432.83
20246,Jumper Cables,Gardening & Outdoor,424.75
20247,Throw Pillow,Sports & Fitness,233.72
20248,Skateboard,Tools & Automotive,670.57
20249,Portable Bluetooth Speaker,Personal Accessories,216.7
20250,USB Hub,Travel & Camping,983.92
20251,Air Compressor,Travel & Camping,650.51
20252,Dining Table,Home Appliances,214.82
20253,Microphone,Tools & Automotive,53.49
20254,Throw Pillow,Personal Accessories,221.05
20255,Scented Candles,Home Decor,516.74
20256,Action Camera,Sports & Fitness,535.45
20257,Mesh Wi-Fi System,Personal Accessories,37.66
20258,Picture Frame,Home Appliances,221.22
20259,Ergonomic Office Chair,Home Appliances,958.74
20260,Wall Clock,Gardening & Outdoor,279.11
20261,Digital Camera,Office Supplies,588.22
20262,Fishing Rod,Furniture,537.84
20263,Jump Rope,Sports & Fitness,673.67
